title,url,org,body,election_news_confidence
Style Invitational Week 1139: Sixty-fourplay — 64 different contests you can lose,http://www.washingtonpost.com/entertainment/style-invitational-64-different-ways-to-lose/2015/08/24/145156ee-4097-11e5-8d45-d815146f81fa_story.html?wprss=rss_entertainment,washpo,"(Click here to skip down to the clerihews from Week 1133.) Formats: 1. A riddle (i.e., a question-and-answer joke)2. A funny observation3. An acrostic poem (the first letters of each line spell out a name)4. A song parody Subjects: A. FootwearB. Donald Trump’s campaignC. The new thin OreosD. A fad that is SO over Limitations: (i) Must comprise exactly 64 words (ii) Must contain a word plus an anagram of that word(iii) Must contain all 26 letters of the alphabet(iv) Could be a tweet (i.e., may have no more than 140 characters including spaces) A the second-place winner gets 190,000 prizes! Sorta: Four of the 84 triangles in Dr. Lakra's Mutant Laboratory. (Pat Myers/The Washington Post) This week we reprise, for the first time, one of the oddest Style Invitational contests ever. Back in 2000, the Empress’s predecessor, the Czar, presented a contest called “When We’re LXIV,” which was sort of like 64 contests in one: a choice of four formats times a choice of four subjects times a choice of four limitations. Loser Bruce Carlson reminded the E that about four weeks hence will be the Czar’s 64th birthday, and so how about if we ran this contest again in his “honor,” with a new set of choices? Okay, Bruce. Plus, the E doesn’t have to go out and get the Czar a silly tie or whatever. This week: Fashion an entry by selecting one element from each menu group above. Make sure you indicate the combination you chose (e.g., 2-C-iii). The categories above were submitted by various Losers and Style Invitational Devotees when I asked for suggestions in the Aug. 6 Style Conversational column: Thanks to Doug Frank, Tim Livengood, Mike Gips, Marni Penning Coleman, Neal Starkman and Bruce Carlson. Nan Reiner suggested today’s headline. Winner gets the Inkin’ Memorial, the Lincoln statue bobblehead that is the official Style Invitational trophy. Second place, incredibly apropos of this combo-contest, wins Dr. Lakra’s Mutant Laboratory, a collection of 84 cardboard triangles each containing one quadrant of a mutant face. Mix and match 190,000 ways (well, not really, unless you don’t mind, say, a neck where the ear would go). Donated by Dave Prevar, who doesn’t quite look like ANY of those combinations. Other runners-up win their choice of a yearned-for Loser Mug or the ardently desired “Whole Fools” Grossery Bag. Honorable mentions get a lusted-after Loser magnet designed by Bob Staake: either “The Wit Hit the Fan” or “Hardly Har-Har.” First Offenders receive a smelly tree-shaped air “freshener” (FirStink for their first ink). E-mail entries to losers@washpost.com or, if you were born in the 19th century, fax to 202-334-4312. Deadline is Monday night, Sept. 14; results published Oct. 4 (online Oct. 1). You may submit up to 25 entries per contest. Include “Week 1139” in your e-mail subject line or it might be ignored as spam. Include your real name, postal address and phone number with your entry. See contest rules and guidelines at wapo.st/InvRules. The headline for this week’s results is by Dave Prevar. Join the lively Style Invitational Devotees group on Facebook at on.fb.me/invdev. “Like” the Style Invitational Ink of the Day on Facebook at bit.ly/inkofday. The Style Conversational: The Empress is surveying her overseas domains this week (actually, she’s marrying off the Royal Scion), so no Convo this week, and probably not next week either. Earlier columns are at wapo.st/styleconv. And from The Style Invitational four weeks ago . . . DUD POETS SOCIETY: MORE CLERIHEWS FROM WEEK 1133 Four weeks ago, the Empress didn’t put up a new contest so that this week she could be traipsing around the Italian coast (well, traipsing and judging limericks). So this gave her a chance to share more clerihews from Week 1133, with their ingenious rhyme combined with comically bad meter. See the first set of clerihews at bit.ly/invite1136. Michelangelo Turned the color of an unripe tangeloAs he stood in the Sistine Chapel, gazed fifty feet in the air And said, “You want it painted WHERE?”(Brendan Beary, Great Mills, Md.) Novak Djokovic Has a powerful forehand stroke, of whichYou may have heard; at Wimbledon he was the bettererOf Roger Federer. (Brendan Beary, Great Mills, Md.) To root for the team whose quarterback is Robert Griffin, Your upper lip must stiffen.Try not to weep about each soul-crushing loss,Or their tree-cutting, journalist-suing, fan-gouging boss. (Mark Raffman, Reston, Va.) Antonin Scalia Seems to have the ideaThat life will be a bowl of tapasIf we always – no exclusions – adhere to the exact writings of the Founding Papas.(Mae Scanlan, Washington) President Obama Hates drama.Although he says we can’t get screwed by his nuclear deal with Iran,Yes We Can.(Nan Reiner, Alexandria, Va.) Here is petulant Bibi Netanyahu, Whose cheer for Obama is no ”huzzah;” who,Calling him a ”diplomatic midget,”Extends a digit.(Mark Raffman) A dentist-hunter with a bow did slay the regal Cecil; Fifty thousand dollars paid, a ranger-poacher’s legal wrestle.What should become of this Dr. Palmer, who thought a mere camera shoot banal?Let him suffer through a painful root canal. (Ming Ivory, Harrisonburg, Va., a First Offender) Piet Mondrian Had hung some plaid laundry onAn easel to dry, since it was still wet;When a collector came in and bought the whole set.(Brendan Beary) I’m a big fan of Alex Ovechkin, And though I don’t mean to kvetch, canYou tell me why the Capitals annuallyFail to bring home the Cup of Stanually?(Mark Raffman) Germany’s Angela Merkel Has got the Greeks all hyster’cal!How they stew! How they moan! How they whine!Wait till the bankers tell them “nein.” (Mark Raffman) Caitlyn Jenner Faces a difficult future, when herChoice to live as a sheNo longer interests reality TV.(Chris Doyle, Ponder, Tex.) Caitlyn Jenner is no longer Bruce;For being called “sir,” she has no more use.Incredible as it is, she upstaged the Kardashians;Maybe, finally, this is where the classy begins and the trashy ends.(Neal Starkman, Seattle) Marcus Antonius Delivered a euphoniousEulogy to a Roman crowd and earned the affectionOf everyone sitting in the Caesarean section.(Chris Doyle) Along with Matthew McConaughey Last year’s cast has gone awayFrom “True Detective,”Rendering it defective. (Frank Osen, Pasadena, Calif.) In Re the Presidential aspirations of John Ellis Bush: Seriously? Another one? You must be smoking Kush.All the horrible decisions made by his big brother Dubya,Don’t they trubya? (Nan Reiner) Chris Christie Has friendly pollsters who insist heHas nationwide appeal despite the many slurs heFaces from his constituents back home in New Jersey. (Robert Schechter, Dix Hills, N.Y.) Donald Trump Told the Republican rumpHe’s only enrapturedBy soldiers who don’t get captured.(Chris Doyle) Bernie Sanders Is getting gandersThat might cause HillaryTo call out the artillery. (Frank Osen) NBC’s Williams (Brian) Lost his job because of lyin’.Thus it happened that taking over in the next semesterWas Holt (Lester).(Mae Scanlan) Anna Karenina Made the mistake of letting other men in her.When she threw herself on the railway line, travelers were heard to complain,“That blasted express from Moscow is late again!”(Brian Allgar, Paris) Johannes Brahms Calms.You can put to sleep both Caucasians and people of color byBrahms’s Lullerby. (Mae Scanlan) Madonna GonnaBeRemembered for something like virginity.(Kevin Dopart) David George Philip Cholmondeley, 7th Marquess of Cholmondely, comelyScarlet- and gold-clad Lord Great Chamberlain of the United Kingdom, gearless, Is just David Rocksavage, peerless.(Phil Battey, Alexandria, Va.) The Empress, Pat Myers, InspiresLosers to work their brains into a funkFor junk.(Mae Scanlan) Still running — deadline Monday night, Sept. 7: Our elegant-insult contest. See bit.ly/invite1138.",0.62864882543923539
"Flashback: Manny Ramirez gets first MLB hit, thinks it's a home run",http://feeds.foxnews.com/~r/foxnews/sports/~3/_q1wVXs6ecQ/,fox,"Manny Ramirez is truly one of a kind. Not only was he one of the best right-handed hitters of his time, but his goofy, lovable personality made him even more intriguing to watch.

In a career filled with many unforgettable ""Manny being Manny"" moments, it's only fitting that his first major-league hit was one of those highly entertaining Manny bloopers.

It was on this day, 22 years ago, ManRam brought in his big league career with a bang -- on a base-running blunder.

We take you back to Sept. 3, 1993, when the Indians were facing the Yankees at the old Yankee Stadium. Ramirez was playing in his second-ever major-league game and swung for the fences. And he reached them, but it was on a ground-rule double and not a home run, like he had thought.

Manny proudly circled the bases, taking in what he assumed was his first big league dinger, but the ball had bounced over the wall. As he rounded third, Ramirez noticed his teammates cackling in the dugout and headed back to second.

Ramirez quickly made up for the gaffe, as he went on to hit not one, but two homers later in the game.

And that, everyone, was the birth of ""Manny being Manny.""

(h/t MLB Cut 4)",0.30869019079886711
41 ideias adoráveis de tatuagens para todos os signos do zodíaco,http://www.buzzfeed.com/alannaokun/41-ideias-adoraveis-de-tatuagens-para-todos-os-sig,buzzfeed,Nota do editor: algumas das imagens deste post nÃ£o aparecem pois foram removidas pelos usuÃ¡rios do Instagram.,0.33357260058218186
17 coisas que só quem tem olho maior que a barriga vai entender,http://www.buzzfeed.com/gasparjose/olho-maior-que-a-barriga-vai-entend,buzzfeed,Se vai caber ou nÃ£o jÃ¡ Ã© outra histÃ³ria.,0.34703863315199718
Why Judge Berman Threw Out Tom Brady’s ‘Deflategate’ Suspension,http://blogs.wsj.com/law/2015/09/03/why-judge-berman-threw-out-tom-bradys-deflategate-suspension/,wsj,"A federal judge in New York on Thursday threw out the NFL's four-game “Deflategate” suspension of Tom Brady, giving the New England Patriots star quarterback a hard-fought victory and dealing an embarrassing legal setback to league management.

It’s not clear if the NFL will appeal U.S. District Judge Richard Berman’s decision. And Mr. Brady didn’t immediately comment.

He was accused by the NFL of scheming to deflate footballs during last year's AFC Championship game. A report by Paul Weiss lawyer Ted Wells said Brady was generally aware of the alleged tampering. After Commissioner Roger Goodell upheld the suspension, Mr. Brady took the case to federal court with a lawsuit.

Judge Berman gave several reasons for vacating the punishment. Here are key excerpts from his 40-page opinion:

â¢ Inadequate notice of punishment:

The Court finds that Brady had no notice that he could receive a four-game suspension for general awareness of ball deflation by others or participation in any scheme to deflate footballs, and non-cooperation with the ensuing Investigation. Brady also had no notice that his discipline would be the equivalent of the discipline imposed upon a player who used performance enhancing drugs.

It is the “law of the shop” to provide professional football players with (advance) notice of prohibited conduct and of potential discipline … Because there was no notice of a four-game suspension in the circumstances presented here, Commissioner Goodell may be said to have “dispense[d] his own brand of industrial justice.”…

The Court concludes that, as a matter of law, no NFL policy or precedent notifies players that they may be disciplined (much less suspended) for general awareness of misconduct by others. And, it does not appear that the NFL has ever, prior to this case, sought to punish players for such an alleged violation.

â¢ Misplaced reliance on NFL’s ‘conduct detrimental’ policy:

Commissioner Goodell contends that Brady’s discipline stems from the general [Collective Bargaining Agreement] policy precluding players from engaging in any conduct that is “detrimental to the integrity of, or public confidence in, the game of professional football.”

Goodell’s reliance on notice of broad CBA “conduct detrimental” policy — as opposed to specific Player Policies regarding equipment violations — to impose discipline upon Brady is legally misplaced. In both the Ray Rice case and the Adrian Peterson case, the players could, perhaps, be said to appreciate that acts of domestic violence might be deemed “conduct detrimental.” And yet, in both of these cases, the players were disciplined only after findings were made under the specific domestic violence policy

â¢ Brady was denied the opportunity to examine a lead investigator:

Denied the opportunity to examine [Jeff] Pash at the arbitral hearing, Brady was prejudiced. He was foreclosed from exploring, among other things, whether the Pash Wells Investigation was truly “independent,” and how and why the NFL’ s General Counsel came to edit a supposedly independent investigation report…Brady was also prejudiced because there was no other witness, apart from Pash, who was as “competent to address the substantive core of the claim.”…As co-lead investigator and senior executive with the NFL, Pash was in the best position to testify about the NFL ‘s degree of involvement in, and potential shaping of, a heralded “independent” Investigation.

â¢ Brady was denied equal access to investigative files from the Paul Weiss report:

The Court finds that Commissioner Goodell’s denial of the Players Association’s motion to produce the Paul, Weiss investigative files, including notes of witness interviews, for Brady’s use at the arbitral hearing was fundamentally unfair and in violation of 9 U.S.C. § 10(a)(3) and that Brady was prejudiced as a result. The interview notes were, at the very least, the basis for the Wells Report, and Brady was prejudiced by his lack of access to them. Brady was denied the opportunity to examine and challenge materials that may have led to his suspension and which likely facilitated Paul, Weiss attorneys’ cross-examination of him.

Compounding Brady’s prejudice is the fact that, as noted, Paul, Weiss acted as both alleged “independent” counsel during the Investigation and also (perhaps inconsistently) as retained counsel to the NFL during the arbitration. Paul, Weiss uniquely was able to retain access to investigative files and interview notes which it had developed; was able to use them in direct and cross-examinations of Brady and other arbitration witnesses; share them with NFL officials during the arbitral proceedings; and, at the same time, withhold them from Brady.",0.6104897765371754
"Recipe: Quinoa, black bean and corn salad",http://www.cnn.com/2015/09/03/health/quinoa-black-bean-and-corn-salad-recipe/index.html,cnn,"Recipe: Quinoa, black bean and corn salad

Winning Arizona recipe from the 2012 ""Healthy Lunchtime Challenge Cookbook,"" courtesy of Epicurious.

Recipe submitted by 11-year old Haile Thomas of Arizona: Haile's family gave up eating white rice after learning her dad is diabetic, so they began experimenting with quinoa. Haile's recipe adds the protein-packed grain to the family's favorite black bean and corn salsa, and they serve the salad hot or cold with tacos or just about anything else, like shrimp, chicken, pork, fish, or lean red meats. Haile's mom, Charmaine, reports the secret to its success is that ""all the kids love it, the ingredients are affordable, it's easy to make, and it's just plain good.""

Ingredients:

Directions:",0.30489032170495423
Recipe: Mediterranean peppers deluxe,http://www.cnn.com/2015/09/03/health/mediterranean-peppers-recipe/index.html,cnn,"Recipe: Mediterranean peppers deluxe

Winning West Virginia recipe from the 2014 Health Lunchtime Challenge Kids' ""State Dinner"" Cookbook, courtesy of Epicurious.

Recipe submitted by 9-year old Adrianna Nelson of West Virginia: ""I love to create healthy recipes because I feel great when I eat healthy. Couscous is my favorite side, and it's very tasty,"" says Adrianna. ""I decided to use couscous in my yummy stuffed peppers that are filled with my favorite veggies. I would serve fresh fruit salad as dessert!""

Ingredients:

Directions:

Nutrition information:

Makes four servings, 476 calories, 17g fat, 42g carbohydrates, 35g protein",0.32310304010523222
Recipe: Healthy stuffed rainbow peppers,http://www.cnn.com/2015/09/03/health/healthy-stuffed-rainbow-peppers-recipe/index.html,cnn,"Recipe: Healthy stuffed rainbow peppers

Winning Oregon recipe from""The 2014 Health Lunchtime Challenge Kids' 'State Dinner' Cookbook,"" courtesy of Epicurious.

Recipe submitted by 12-year old Grace Wetzler of Oregon: ""My lunch is a variety of color, flavor, and fun. Looking down at the plate it is like a rainbow,"" says Grace. ""I am a strong believer that a meal should look good and taste good. It should please your eyes and your stomach. This was an easy lunch I whipped up in no time."" Grace likes to finish the meal with Greek yogurt with fresh fruit and a drizzle of honey.

Ingredients for peppers:

Ingredients for the couscous:

Directions to make the stuffed peppers:

Directions to make the couscous:

Nutrition information:

Makes eight servings, 392 calories, 10g fat, 40g carbohydrates, 27g protein",0.34889943191085199
Puerto Rico’s Struggling Power Utility Reaches Deal With Bondholders,http://blogs.wsj.com/bankruptcy/2015/09/03/puerto-ricos-struggling-power-utility-reaches-deal-with-bondholders/,wsj,"Puerto Rico’s power authority and a group of bondholders agreed on a debt restructuring plan to deal with the utility’s $9 billion in debt—an important step in the island commonwealth’s efforts to improve its finances, The Wall Street Journal reported.

(Daily Bankruptcy Review is a daily newsletter with comprehensive coverage and analysis of emerging and in-progress insolvencies and turnarounds. For a two-week trial, visit our homepage, scroll to the bottom and click “try for free.”)

Vendors are demanding cash upfront from concert promoter SFX Entertainment Inc. in the wake of the company’s abandoned effort to go private, The Wall Street Journal reported.

Following the collapse of Corinthian Colleges, almost 12,000 students are asking the federal government to cancel their college loan debt through a U.S. Department of Education mechanism that enables students who believe they were victims of fraud can apply to have their loans discharged, The Associated Press reports.

The developer behind 22 unbuilt luxury condos in downtown Philadelphia filed for bankruptcy, The Philadelphia Business Journal reports.

Potential buyers are circling the bankrupt Fort Oglethorpe hospital in Georgia, the Chattanoogan newspaper reports.

The New York investment firm Blackstone Group LP has agreed to provide mortgage insurer PMI Group with a loan for working capital needs, WSJ reports.

Bloomberg profiles the self-invented Donald Trump, who is “selling himself to America as the king of builders, a flawless dealmaker, and masterful manager.”

Write to Katy Stech at katy.stech@wsj.com. Follow her on Twitter at @KatyStech",0.55235046965071088
"If Donald Trump followed this really basic advice, he&#8217;d be a lot richer",http://www.washingtonpost.com/news/wonkblog/wp/2015/09/03/if-donald-trump-followed-this-really-basic-advice-hed-be-a-lot-richer/,washpo,"Real estate tycoon Donald Trump arrives on stage for the start of the Republican presidential debate on August 6 in Cleveland, Ohio. (MANDEL NGAN/AFP/Getty Images) Donald Trump, the Republican frontrunner in next year's presidential primary, has been pitching voters on his experience in business. ""I'm running for office in a country that's essentially bankrupt, and it needs a successful businessman,"" he told Rolling Stone. Yet Trump has not done nearly as well as other American business magnates, or even a typical middle-class retiree following sound financial advice, as a review of the numbers over the past four decades shows. He is a billionaire today despite this poor performance because when he started his career, his father had already built a colossal real-estate empire. And the wealth Donald Trump has accumulated since then has at times come at the expense of taxpayers or the banks and investors who have lent him money. [Read more: A secret to Donald Trump’s success that you simply can’t replicate] Citing data from Forbes, The Associated Press estimates that Trump's net worth quadrupled from $1 billion to $4 billion between 1988 and today. That's an impressive gain, but it's nothing compared to the wealth produced by investors such as Warren Buffett and Bill Gates. Gates's wealth increased from about $1 billion to $80 billion over the same period. Buffett had about $2.5 billion in 1988, and has $68 billion today. Yet perhaps the most telling comparison is between Trump and his golf buddy, Richard LeFrak. The LeFraks and the Trumps have been rivals in New York's real estate business for generations. LeFrak's father, Samuel LeFrak, took a no-nonsense approach to the business. He focused on minimizing risk and making money, according to a 1992 profile in Business Week, before the magazine became Bloomberg Businessweek. ""He might be strutting around like a peacock today, but he's gonna be a feather duster tomorrow,"" the elder LeFrak told Business Week when asked about Trump. Over time, the LeFraks came out ahead of their competitors. LeFrak is worth $7 billion today, and he's 181st on Bloomberg's list of the world's richest people. Bloomberg puts Trump's wealth at just $2.9 billion -- far less than Forbes's estimate. He doesn't even make the list. The LeFraks are a family with long experience in a very competitive industry, but Trump's returns are less even than those of an ordinary investor saving for retirement. Experts on personal finance generally recommend that people saving for retirement or to pay for a child's college education buy and hold in index funds -- mutual funds that are invested in a wide range of stocks or bonds. The price of the funds will go up and down with the market, but over time, these investments will generate a reliable return as long as the investor avoids the temptation to sell in a financial panic. [Read more: It’s time to take a look at the index card with all the financial advice you’ll ever need] Citing an independent evaluation, Business Week put Trump's net worth at $100 million in 1978. Had Trump gotten out of real estate entirely, put his money in an index fund based on the S&P 500 and reinvested the dividends, he'd be worth twice as much -- $6 billion -- today, according to the calculator maintained by the blog Don't Quit Your Day Job. (In this scenario, Trump doesn't quit his day job. The calculation above does not include any allowance for living expenses, so if he had put all his money in index funds, he would have had to live off the dividends or find some other source of income.) Trump disputes the independent appraisals of his wealth by Forbes, Business Week (now Bloomberg) and others. He says he is worth about $10 billion today. Using Trump's preferred estimates of his wealth, he has still performed worse than our hypothetical Main Street retiree. He told The New York Times he was worth $200 million in 1976, an amount that would be worth $12 billion today. ""That a purely un­man­aged in­dex fund’s re­turn could out­per­form Trump’s hands-on wheel­ing and deal­ing calls in­to ques­tion one of Trump’s chief selling points on the cam­paign trail: his busi­ness acu­men,"" writes S.V. Dáte in National Journal. In a way, though, all of these comparisons are misleading. Donald Trump's father, Fred Trump, built his real-estate business on federal subsidies, as The Washington Post's Emily Badger has reported. Financing from Uncle Sam isn't available to the typical investor (although homeowners do benefit indirectly from federal subsidies and can deduct interest they pay on their mortgage from their tax bill). The younger Trump has continued that strategy, boasting about his ability to secure taxpayer dollars from local officials, as the Los Angeles Times has explained. [Read more: How Donald Trump abandoned his father's middle-class empire for luxury building] At other times, Trump has relied not on taxpayers but on banks and private concerns. Firms under his control have gone bankrupt on four occasions, but those catastrophes aren't fully reflected in Trump's net worth today, since his lenders absorbed the losses. The LeFraks, by contrast, have avoided imposing losses on their creditors, while still finding a way to turn a profit. [Read more: What Trump didn’t say about his four big business bankruptcies] Trump is running for president on his business acumen, but over his long career in real estate, he just hasn't been able to put up the numbers.",0.99999999999587375
